genes	GOcats
AC190537.2_FG002	GO:0008270
AC190560.2_FG002	GO:0004150
AC190560.2_FG002	GO:0006760
AC190582.4_FG011	GO:0005515
AC190587.3_FG005	GO:0003676
AC190587.3_FG005	GO:0008270
AC190609.3_FG001	GO:0003677
AC190609.3_FG001	GO:0003700
AC190609.3_FG001	GO:0005634
AC190609.3_FG001	GO:0006355
AC190609.3_FG001	GO:0043565
AC190609.3_FG001	GO:0045449
AC190609.3_FG001	GO:0046983
AC190609.3_FG002	GO:0003735
AC190609.3_FG002	GO:0005622
AC190609.3_FG002	GO:0005840
AC190609.3_FG002	GO:0006412
AC190609.3_FG003	GO:0003735
AC190609.3_FG003	GO:0005840
AC190609.3_FG003	GO:0006412
AC190609.3_FG004	GO:0004190
AC190609.3_FG004	GO:0006508
AC190613.3_FG001	GO:0003676
AC190613.3_FG001	GO:0008270
AC190623.3_FG001	GO:0009507
AC190623.3_FG001	GO:0009523
AC190632.2_FG004	GO:0005525
AC190632.2_FG004	GO:0007264
AC190632.2_FG004	GO:0015031
AC190636.3_FG005	GO:0016491
AC190643.4_FG011	GO:0000786
AC190643.4_FG011	GO:0003677
AC190643.4_FG011	GO:0005634
AC190643.4_FG011	GO:0006334
AC190684.3_FG001	GO:0042309
AC190684.3_FG001	GO:0050825
AC190684.3_FG001	GO:0050826
AC190688.3_FG006	GO:0005529
AC190693.1_FG009	GO:0003735
AC190693.1_FG009	GO:0006412
AC190693.1_FG009	GO:0015934
AC190700.3_FG002	GO:0004190
AC190700.3_FG002	GO:0006508
AC190701.3_FG001	GO:0005351
AC190701.3_FG001	GO:0009401
AC190704.3_FG008	GO:0003676
AC190704.3_FG008	GO:0003677
AC190704.3_FG008	GO:0008270
AC190732.3_FG006	GO:0003677
AC190733.2_FG008	GO:0003677
AC190743.3_FG007	GO:0005525
AC190743.3_FG007	GO:0007264
AC190743.3_FG007	GO:0015031
AC190749.3_FG006	GO:0005515
AC190750.2_FG014	GO:0003824
AC190750.2_FG014	GO:0005524
AC190750.2_FG014	GO:0008152
AC190752.2_FG007	GO:0003676
AC190752.2_FG007	GO:0008270
AC190763.3_FG002	GO:0003677
AC190763.3_FG002	GO:0003887
AC190763.3_FG002	GO:0006260
AC190767.2_FG001	GO:0003676
AC190767.2_FG001	GO:0008270
AC190772.4_FG011	GO:0030145
AC190772.4_FG011	GO:0045735
AC190772.4_FG011	GO:0048046
AC190775.2_FG002	GO:0000785
AC190775.2_FG002	GO:0003677
AC190775.2_FG002	GO:0005634
AC190775.2_FG003	GO:0000785
AC190775.2_FG003	GO:0003677
AC190775.2_FG003	GO:0005634
AC190788.2_FG005	GO:0005524
AC190788.2_FG005	GO:0006298
AC190788.2_FG005	GO:0030983
AC190807.2_FG001	GO:0017148
AC190807.2_FG001	GO:0030598
AC190829.3_FG002	GO:0003735
AC190829.3_FG002	GO:0005622
AC190829.3_FG002	GO:0005840
AC190829.3_FG002	GO:0006412
AC190834.3_FG005	GO:0005488
AC190888.2_FG003	GO:0003677
AC190888.2_FG003	GO:0003918
AC190888.2_FG003	GO:0005524
AC190888.2_FG003	GO:0006265
AC190907.3_FG005	GO:0004974
AC190907.3_FG005	GO:0007186
AC190907.3_FG005	GO:0016021
AC190933.3_FG004	GO:0006950
AC190936.1_FG009	GO:0042309
AC190936.1_FG009	GO:0050825
AC190936.1_FG009	GO:0050826
AC190950.2_FG006	GO:0009236
AC190950.2_FG006	GO:0016993
AC190961.3_FG003	GO:0046983
AC190968.2_FG009	GO:0005622
AC190968.2_FG009	GO:0008270
AC190978.3_FG007	GO:0007186
AC190978.3_FG007	GO:0016021
AC190984.3_FG002	GO:0003676
AC190984.3_FG002	GO:0008270
AC191048.2_FG006	GO:0042309
AC191048.2_FG006	GO:0050825
AC191048.2_FG006	GO:0050826
AC191050.3_FG003	GO:0003824
AC191050.3_FG003	GO:0005524
AC191050.3_FG003	GO:0008152
AC191050.3_FG003	GO:0045735
AC191057.2_FG002	GO:0003676
AC191057.2_FG002	GO:0008270
AC191069.3_FG004	GO:0000786
AC191069.3_FG004	GO:0003677
AC191069.3_FG004	GO:0006334
AC191071.3_FG001	GO:0004499
AC191071.3_FG001	GO:0031227
AC191071.3_FG001	GO:0050660
AC191071.3_FG001	GO:0050661
AC191071.3_FG001	GO:0055114
AC191097.3_FG007	GO:0003676
AC191097.3_FG007	GO:0004519
AC191097.3_FG007	GO:0005727
AC191097.3_FG007	GO:0009405
AC191097.3_FG007	GO:0016021
AC191102.3_FG005	GO:0042309
AC191102.3_FG005	GO:0050825
AC191102.3_FG005	GO:0050826
AC191147.3_FG001	GO:0042309
AC191147.3_FG001	GO:0050825
AC191147.3_FG001	GO:0050826
AC191246.3_FG006	GO:0000166
AC191246.3_FG006	GO:0004812
AC191246.3_FG006	GO:0005524
AC191246.3_FG006	GO:0005737
AC191246.3_FG006	GO:0006412
AC191246.3_FG006	GO:0006418
AC191251.3_FG005	GO:0005488
AC191257.3_FG006	GO:0003723
AC191257.3_FG006	GO:0005488
AC191258.3_FG006	GO:0003676
AC191258.3_FG006	GO:0005622
AC191258.3_FG006	GO:0008270
AC191265.3_FG003	GO:0004175
AC191265.3_FG003	GO:0005839
AC191265.3_FG003	GO:0051603
AC191279.2_FG001	GO:0003677
AC191279.2_FG001	GO:0045449
AC191279.2_FG003	GO:0003677
AC191279.2_FG003	GO:0045449
AC191283.3_FG004	GO:0005515
AC191325.3_FG005	GO:0004674
AC191325.3_FG005	GO:0005524
AC191325.3_FG005	GO:0006468
AC191325.3_FG006	GO:0004497
AC191325.3_FG006	GO:0005506
AC191325.3_FG006	GO:0009055
AC191325.3_FG006	GO:0020037
AC191342.2_FG009	GO:0003677
AC191361.4_FG004	GO:0016068
AC191379.3_FG002	GO:0005249
AC191379.3_FG002	GO:0006813
AC191379.3_FG002	GO:0008076
AC191393.3_FG003	GO:0005618
AC191393.3_FG003	GO:0030599
AC191393.3_FG003	GO:0042545
AC191393.3_FG004	GO:0005618
AC191393.3_FG004	GO:0030599
AC191393.3_FG004	GO:0042545
AC191393.3_FG006	GO:0005618
AC191393.3_FG006	GO:0030599
AC191393.3_FG006	GO:0042545
AC191393.3_FG012	GO:0005618
AC191393.3_FG012	GO:0030599
AC191393.3_FG012	GO:0042545
AC191523.3_FG001	GO:0004519
AC191523.3_FG001	GO:0005634
AC191523.3_FG001	GO:0006302
AC191523.3_FG001	GO:0030145
AC191526.3_FG004	GO:0007218
AC191526.3_FG004	GO:0007631
AC191534.3_FG003	GO:0005515
AC191534.3_FG003	GO:0008270
AC191546.3_FG001	GO:0000786
AC191546.3_FG001	GO:0003677
AC191546.3_FG001	GO:0006334
AC191551.3_FG003	GO:0003824
AC191551.3_FG003	GO:0008152
AC191551.3_FG003	GO:0008415
AC191551.3_FG003	GO:0008610
AC191551.3_FG003	GO:0009058
AC191551.3_FG003	GO:0016747
AC191562.3_FG003	GO:0001619
AC191562.3_FG003	GO:0007186
AC191562.3_FG003	GO:0016021
AC191572.3_FG004	GO:0003924
AC191572.3_FG004	GO:0005215
AC191572.3_FG004	GO:0005525
AC191572.3_FG004	GO:0006810
AC191572.3_FG004	GO:0008289
AC191572.3_FG004	GO:0043234
AC191572.3_FG004	GO:0051258
AC191575.2_FG001	GO:0003824
AC191575.2_FG001	GO:0008152
AC191575.2_FG001	GO:0016787
AC191598.3_FG006	GO:0003677
AC191619.3_FG003	GO:0016020
AC191619.3_FG003	GO:0051260
AC191633.3_FG003	GO:0005000
AC191633.3_FG003	GO:0007186
AC191633.3_FG003	GO:0016021
AC191650.3_FG003	GO:0005515
AC191650.3_FG003	GO:0008270
AC191662.4_FG003	GO:0004952
AC191662.4_FG003	GO:0005199
AC191662.4_FG003	GO:0007186
AC191662.4_FG003	GO:0016021
AC191689.4_FG002	GO:0003676
AC191689.4_FG002	GO:0008270
AC191689.4_FG006	GO:0003676
AC191689.4_FG006	GO:0008270
AC191708.3_FG001	GO:0003677
AC191708.3_FG001	GO:0045449
AC191708.3_FG002	GO:0003677
AC191708.3_FG002	GO:0045449
AC191759.3_FG007	GO:0003677
AC191775.4_FG003	GO:0005267
AC191775.4_FG003	GO:0006813
AC191775.4_FG003	GO:0016020
AC191778.3_FG001	GO:0006520
AC191778.3_FG001	GO:0016491
AC191778.3_FG001	GO:0042309
AC191778.3_FG001	GO:0050825
AC191778.3_FG001	GO:0050826
AC191778.3_FG001	GO:0055114
AC191805.3_FG001	GO:0003989
AC191805.3_FG001	GO:0006633
AC191805.3_FG001	GO:0009317
AC191949.3_FG002	GO:0003677
AC192175.3_FG001	GO:0042309
AC192175.3_FG001	GO:0050825
AC192175.3_FG001	GO:0050826
AC192236.3_FG007	GO:0003677
AC192236.3_FG007	GO:0003700
AC192236.3_FG007	GO:0006355
AC192236.3_FG007	GO:0006952
AC192244.3_FG001	GO:0004175
AC192244.3_FG001	GO:0006511
AC192244.3_FG001	GO:0019773
AC192244.3_FG007	GO:0003824
AC192244.3_FG007	GO:0009058
AC192244.3_FG007	GO:0016779
AC192248.3_FG002	GO:0003735
AC192248.3_FG002	GO:0005622
AC192248.3_FG002	GO:0005840
AC192248.3_FG002	GO:0006412
AC192249.3_FG003	GO:0003677
AC192381.3_FG004	GO:0042309
AC192381.3_FG004	GO:0050825
AC192381.3_FG004	GO:0050826
AC192451.3_FG001	GO:0005783
AC192452.3_FG006	GO:0042309
AC192452.3_FG006	GO:0050825
AC192452.3_FG006	GO:0050826
AC192606.3_FG003	GO:0003676
AC192606.3_FG003	GO:0008270
AC193324.3_FG002	GO:0003676
AC193324.3_FG002	GO:0008270
AC193326.3_FG007	GO:0003676
AC193326.3_FG007	GO:0008270
AC193338.3_FG007	GO:0016020
AC193338.3_FG007	GO:0051260
AC193348.3_FG001	GO:0003676
AC193348.3_FG001	GO:0008270
AC193379.3_FG001	GO:0004672
AC193379.3_FG001	GO:0004674
AC193379.3_FG001	GO:0005524
AC193379.3_FG001	GO:0006468
AC193382.3_FG002	GO:0005622
AC193382.3_FG002	GO:0006396
AC193441.3_FG001	GO:0004707
AC193441.3_FG001	GO:0005524
AC193441.3_FG001	GO:0006468
AC193441.3_FG009	GO:0003676
AC193441.3_FG009	GO:0008270
AC193459.3_FG006	GO:0007155
AC193459.3_FG006	GO:0042309
AC193459.3_FG006	GO:0050825
AC193459.3_FG006	GO:0050826
AC193485.3_FG005	GO:0004197
AC193485.3_FG005	GO:0006508
AC193485.3_FG005	GO:0008234
AC193492.3_FG003	GO:0003677
AC193492.3_FG003	GO:0045449
AC193500.3_FG003	GO:0004499
AC193500.3_FG003	GO:0016491
AC193500.3_FG003	GO:0050660
AC193500.3_FG003	GO:0050661
AC193500.3_FG003	GO:0055114
AC193576.3_FG003	GO:0004867
AC193576.3_FG003	GO:0009611
AC193586.2_FG002	GO:0042309
AC193586.2_FG002	GO:0050825
AC193586.2_FG002	GO:0050826
AC193591.3_FG002	GO:0042309
AC193591.3_FG002	GO:0050825
AC193591.3_FG002	GO:0050826
AC193598.3_FG002	GO:0005515
AC193598.3_FG002	GO:0005524
AC193598.3_FG002	GO:0005681
AC193598.3_FG002	GO:0006915
AC193598.3_FG002	GO:0006952
AC193598.3_FG002	GO:0008380
AC193625.3_FG007	GO:0004765
AC193625.3_FG007	GO:0005524
AC193625.3_FG007	GO:0006139
AC193625.3_FG007	GO:0019205
AC193630.3_FG003	GO:0003700
AC193630.3_FG003	GO:0043565
AC193630.3_FG003	GO:0045449
AC193632.2_FG002	GO:0004553
AC193632.2_FG002	GO:0004672
AC193632.2_FG002	GO:0004674
AC193632.2_FG002	GO:0005524
AC193632.2_FG002	GO:0005975
AC193632.2_FG002	GO:0006468
AC193754.3_FG008	GO:0005524
AC193754.3_FG008	GO:0006298
AC193754.3_FG008	GO:0030983
AC193767.3_FG003	GO:0003677
AC193767.3_FG003	GO:0006355
AC193786.3_FG005	GO:0005634
AC193786.3_FG005	GO:0030528
AC193786.3_FG005	GO:0045449
AC193957.3_FG009	GO:0005529
AC194022.3_FG012	GO:0003677
AC194022.3_FG012	GO:0046983
AC194024.3_FG008	GO:0003676
AC194024.3_FG008	GO:0008270
AC194027.3_FG001	GO:0004601
AC194027.3_FG001	GO:0006979
AC194027.3_FG001	GO:0020037
AC194027.3_FG001	GO:0055114
AC194031.3_FG002	GO:0004974
AC194031.3_FG002	GO:0007186
AC194031.3_FG002	GO:0016021
AC194044.3_FG004	GO:0016787
AC194068.3_FG005	GO:0004951
AC194068.3_FG005	GO:0007186
AC194068.3_FG005	GO:0016021
AC194081.3_FG001	GO:0003677
AC194081.3_FG001	GO:0004879
AC194081.3_FG001	GO:0005634
AC194081.3_FG001	GO:0006355
AC194083.2_FG007	GO:0003677
AC194083.2_FG007	GO:0045449
AC194100.2_FG001	GO:0005515
AC194100.2_FG001	GO:0006858
AC194100.2_FG001	GO:0008565
AC194100.2_FG001	GO:0009276
AC194100.2_FG001	GO:0015031
AC194100.2_FG001	GO:0015627
AC194100.2_FG001	GO:0015628
AC194100.2_FG001	GO:0016021
AC194104.3_FG007	GO:0003677
AC194104.3_FG007	GO:0005515
AC194104.3_FG007	GO:0005634
AC194104.3_FG007	GO:0006350
AC194104.3_FG007	GO:0030528
AC194112.3_FG001	GO:0016020
AC194135.3_FG008	GO:0008152
AC194135.3_FG008	GO:0016491
AC194135.3_FG008	GO:0055114
AC194157.3_FG001	GO:0042309
AC194157.3_FG001	GO:0050825
AC194157.3_FG001	GO:0050826
AC194158.3_FG005	GO:0008152
AC194158.3_FG007	GO:0005102
AC194158.3_FG007	GO:0006952
AC194158.3_FG007	GO:0009405
AC194161.3_FG008	GO:0003676
AC194161.3_FG008	GO:0008270
AC194169.2_FG005	GO:0042309
AC194169.2_FG005	GO:0050825
AC194169.2_FG005	GO:0050826
AC194172.3_FG008	GO:0003676
AC194172.3_FG008	GO:0005634
AC194180.3_FG012	GO:0042309
AC194180.3_FG012	GO:0050825
AC194180.3_FG012	GO:0050826
AC194182.3_FG001	GO:0042309
AC194182.3_FG001	GO:0050825
AC194182.3_FG001	GO:0050826
AC194192.3_FG002	GO:0004252
AC194192.3_FG002	GO:0006508
AC194203.3_FG003	GO:0006869
AC194203.3_FG003	GO:0008289
AC194206.3_FG003	GO:0016020
AC194206.3_FG003	GO:0051260
AC194254.3_FG002	GO:0005618
AC194254.3_FG002	GO:0030599
AC194254.3_FG002	GO:0042545
AC194254.3_FG003	GO:0005618
AC194254.3_FG003	GO:0030599
AC194254.3_FG003	GO:0042545
AC194254.3_FG004	GO:0005618
AC194254.3_FG004	GO:0030599
AC194254.3_FG004	GO:0042545
AC194259.3_FG001	GO:0000785
AC194259.3_FG001	GO:0003677
AC194259.3_FG001	GO:0004879
AC194259.3_FG001	GO:0005634
AC194259.3_FG001	GO:0006355
AC194259.3_FG002	GO:0005506
AC194259.3_FG002	GO:0010181
AC194259.3_FG002	GO:0055114
AC194273.3_FG006	GO:0003677
AC194273.3_FG006	GO:0045449
AC194273.3_FG007	GO:0003677
AC194273.3_FG007	GO:0045449
AC194298.3_FG005	GO:0042309
AC194298.3_FG005	GO:0050825
AC194298.3_FG005	GO:0050826
AC194341.4_FG002	GO:0000276
AC194341.4_FG002	GO:0015078
AC194341.4_FG002	GO:0015986
AC194341.4_FG008	GO:0003735
AC194341.4_FG008	GO:0005198
AC194341.4_FG008	GO:0005525
AC194341.4_FG008	GO:0005622
AC194341.4_FG008	GO:0005840
AC194341.4_FG008	GO:0005874
AC194341.4_FG008	GO:0006412
AC194341.4_FG008	GO:0007017
AC194341.4_FG008	GO:0007018
AC194341.4_FG008	GO:0043234
AC194341.4_FG008	GO:0051258
AC194350.3_FG001	GO:0005515
AC194350.3_FG001	GO:0005524
AC194350.3_FG001	GO:0005525
AC194350.3_FG001	GO:0005737
AC194350.3_FG001	GO:0043234
AC194350.3_FG001	GO:0051258
AC194362.3_FG003	GO:0003700
AC194362.3_FG003	GO:0043565
AC194362.3_FG003	GO:0045449
AC194387.3_FG001	GO:0003735
AC194387.3_FG001	GO:0005622
AC194387.3_FG001	GO:0005840
AC194387.3_FG001	GO:0006412
AC194387.3_FG004	GO:0030001
AC194387.3_FG004	GO:0046872
AC194405.3_FG021	GO:0004177
AC194405.3_FG021	GO:0005524
AC194405.3_FG021	GO:0016068
AC194407.3_FG002	GO:0004725
AC194407.3_FG002	GO:0016311
AC194407.3_FG002	GO:0016791
AC194428.3_FG007	GO:0030001
AC194428.3_FG007	GO:0046872
AC194439.3_FG002	GO:0003872
AC194439.3_FG002	GO:0005199
AC194439.3_FG002	GO:0005945
AC194439.3_FG002	GO:0006096
AC194457.3_FG001	GO:0005215
AC194457.3_FG001	GO:0006810
AC194457.3_FG001	GO:0016020
AC194457.3_FG001	GO:0016021
AC194457.3_FG001	GO:0022891
AC194457.3_FG001	GO:0055085
AC194476.3_FG003	GO:0003676
AC194476.3_FG003	GO:0008270
AC194480.3_FG001	GO:0004867
AC194480.3_FG001	GO:0009611
AC194480.3_FG003	GO:0004867
AC194480.3_FG003	GO:0009611
AC194481.3_FG001	GO:0005179
AC194481.3_FG001	GO:0005576
AC194591.2_FG004	GO:0005000
AC194591.2_FG004	GO:0007186
AC194591.2_FG004	GO:0016021
AC194592.2_FG001	GO:0008152
AC194592.2_FG001	GO:0008168
AC194601.2_FG003	GO:0004857
AC194601.2_FG003	GO:0030599
AC194605.2_FG003	GO:0008898
AC194618.2_FG008	GO:0031072
AC194637.3_FG002	GO:0003676
AC194637.3_FG002	GO:0008270
AC194671.1_FG003	GO:0008565
AC194671.1_FG003	GO:0009306
AC194671.1_FG003	GO:0015450
AC194671.1_FG003	GO:0015627
AC194671.1_FG003	GO:0015628
AC194671.1_FG003	GO:0016021
AC194824.2_FG003	GO:0003676
AC194824.2_FG003	GO:0008270
AC194824.2_FG005	GO:0004952
AC194824.2_FG005	GO:0007186
AC194824.2_FG005	GO:0016021
AC194836.3_FG003	GO:0003677
AC194856.3_FG005	GO:0003676
AC194863.3_FG007	GO:0005254
AC194863.3_FG007	GO:0006811
AC194863.3_FG007	GO:0016020
AC194873.3_FG006	GO:0005515
AC194895.3_FG004	GO:0007186
AC194895.3_FG004	GO:0016021
AC194898.3_FG003	GO:0005215
AC194898.3_FG003	GO:0006810
AC194898.3_FG003	GO:0016020
AC194937.3_FG001	GO:0003723
AC194937.3_FG001	GO:0016779
AC194937.3_FG001	GO:0031123
AC194937.3_FG004	GO:0005742
AC194937.3_FG004	GO:0006605
AC194937.3_FG004	GO:0006886
AC194937.3_FG004	GO:0042309
AC194937.3_FG004	GO:0050825
AC194937.3_FG004	GO:0050826
AC194965.4_FG001	GO:0000155
AC194965.4_FG001	GO:0005524
AC194965.4_FG001	GO:0007165
AC194965.4_FG001	GO:0016020
AC194965.4_FG001	GO:0016310
AC194965.4_FG001	GO:0016772
AC194965.4_FG004	GO:0003700
AC194965.4_FG004	GO:0006355
AC194965.4_FG004	GO:0008270
AC194965.4_FG004	GO:0043565
AC194970.5_FG001	GO:0003677
AC194970.5_FG001	GO:0004879
AC194970.5_FG001	GO:0005634
AC194970.5_FG001	GO:0006355
AC194970.5_FG001	GO:0008299
AC194970.5_FG001	GO:0042309
AC194970.5_FG001	GO:0050825
AC194970.5_FG001	GO:0050826
AC194970.5_FG009	GO:0000166
AC194970.5_FG009	GO:0003678
AC194970.5_FG009	GO:0005524
AC194970.5_FG009	GO:0017111
AC194972.2_FG001	GO:0005622
AC194972.2_FG001	GO:0008270
AC194974.3_FG004	GO:0016491
AC194974.3_FG004	GO:0055114
AC194974.3_FG005	GO:0005488
AC194974.3_FG005	GO:0006835
AC194974.3_FG005	GO:0016020
AC194974.3_FG005	GO:0017153
AC195147.3_FG001	GO:0005515
AC195150.2_FG002	GO:0003676
AC195191.3_FG004	GO:0003677
AC195220.3_FG001	GO:0000785
AC195220.3_FG001	GO:0003682
AC195220.3_FG001	GO:0005634
AC195220.3_FG001	GO:0006333
AC195220.3_FG006	GO:0003677
AC195220.3_FG006	GO:0008270
AC195220.3_FG007	GO:0016020
AC195220.3_FG008	GO:0004619
AC195220.3_FG008	GO:0005737
AC195220.3_FG008	GO:0006007
AC195220.3_FG008	GO:0030145
AC195320.3_FG001	GO:0003676
AC195320.3_FG001	GO:0008270
AC195320.3_FG003	GO:0017148
AC195320.3_FG003	GO:0030598
AC195327.3_FG003	GO:0004181
AC195327.3_FG003	GO:0006508
AC195327.3_FG003	GO:0008270
AC195331.3_FG008	GO:0042309
AC195331.3_FG008	GO:0050825
AC195331.3_FG008	GO:0050826
AC195340.3_FG001	GO:0003924
AC195340.3_FG001	GO:0005198
AC195340.3_FG001	GO:0005525
AC195340.3_FG001	GO:0005737
AC195340.3_FG001	GO:0005874
AC195340.3_FG001	GO:0007017
AC195340.3_FG001	GO:0007018
AC195340.3_FG001	GO:0043234
AC195340.3_FG001	GO:0051258
AC195340.3_FG002	GO:0005506
AC195340.3_FG002	GO:0009055
AC195340.3_FG002	GO:0016020
AC195340.3_FG002	GO:0016491
AC195340.3_FG002	GO:0016651
AC195340.3_FG002	GO:0051536
AC195340.3_FG002	GO:0051539
AC195340.3_FG002	GO:0055114
AC195342.3_FG002	GO:0005215
AC195342.3_FG002	GO:0006810
AC195342.3_FG002	GO:0016020
AC195342.3_FG002	GO:0055085
AC195343.3_FG002	GO:0005524
AC195343.3_FG002	GO:0005737
AC195343.3_FG002	GO:0006457
AC195369.3_FG004	GO:0003676
AC195369.3_FG004	GO:0008270
AC195378.3_FG001	GO:0004938
AC195378.3_FG001	GO:0004974
AC195378.3_FG001	GO:0007186
AC195378.3_FG001	GO:0016021
AC195394.3_FG006	GO:0003677
AC195484.3_FG003	GO:0003676
AC195484.3_FG003	GO:0008270
AC195534.3_FG003	GO:0003676
AC195534.3_FG003	GO:0008270
AC195543.3_FG008	GO:0003676
AC195543.3_FG008	GO:0008270
AC195550.3_FG003	GO:0005515
AC195550.3_FG003	GO:0008270
AC195578.3_FG005	GO:0003735
AC195578.3_FG005	GO:0005622
AC195578.3_FG005	GO:0005840
AC195578.3_FG005	GO:0006412
AC195578.3_FG005	GO:0006835
AC195578.3_FG005	GO:0016020
AC195578.3_FG005	GO:0017153
AC195580.2_FG010	GO:0000166
AC195580.2_FG010	GO:0004812
AC195580.2_FG010	GO:0005524
AC195580.2_FG010	GO:0005737
AC195580.2_FG010	GO:0006412
AC195580.2_FG010	GO:0006418
AC195587.4_FG001	GO:0003700
AC195587.4_FG001	GO:0005634
AC195587.4_FG001	GO:0006355
AC195587.4_FG001	GO:0043565
AC195587.4_FG004	GO:0000166
AC195587.4_FG004	GO:0005524
AC195587.4_FG004	GO:0006915
AC195587.4_FG004	GO:0006952
AC195587.4_FG004	GO:0017111
AC195587.4_FG007	GO:0003676
AC195587.4_FG007	GO:0008270
AC195683.3_FG001	GO:0003677
AC195683.3_FG001	GO:0004518
AC195683.3_FG001	GO:0006289
AC195785.3_FG004	GO:0004252
AC195785.3_FG004	GO:0004672
AC195785.3_FG004	GO:0004674
AC195785.3_FG004	GO:0005524
AC195785.3_FG004	GO:0005529
AC195785.3_FG004	GO:0005576
AC195785.3_FG004	GO:0006468
AC195785.3_FG004	GO:0006508
AC195785.3_FG004	GO:0007596
AC195787.3_FG004	GO:0016020
AC195794.3_FG002	GO:0030145
AC195794.3_FG002	GO:0045735
AC195794.3_FG002	GO:0048046
AC195807.3_FG001	GO:0003677
AC195825.3_FG001	GO:0006605
AC195825.3_FG001	GO:0006886
AC195825.3_FG001	GO:0016020
AC195825.3_FG001	GO:0043234
AC195825.3_FG001	GO:0051258
AC195826.2_FG006	GO:0006810
AC195826.2_FG006	GO:0008519
AC195826.2_FG006	GO:0016020
AC195826.2_FG006	GO:0055085
AC195828.3_FG002	GO:0004674
AC195828.3_FG002	GO:0006468
AC195860.3_FG006	GO:0003723
AC195860.3_FG006	GO:0006396
AC195874.2_FG002	GO:0005515
AC195874.2_FG002	GO:0006810
AC195874.2_FG002	GO:0008565
AC195874.2_FG002	GO:0015031
AC195914.2_FG002	GO:0003677
AC195914.2_FG002	GO:0004879
AC195914.2_FG002	GO:0005634
AC195914.2_FG002	GO:0006355
AC195932.2_FG001	GO:0003677
AC195937.3_FG002	GO:0003677
AC195937.3_FG002	GO:0008270
AC195946.3_FG003	GO:0016020
AC195946.3_FG003	GO:0051260
AC195948.4_FG004	GO:0003676
AC195948.4_FG004	GO:0008270
AC195953.2_FG003	GO:0004994
AC195953.2_FG003	GO:0007186
AC195953.2_FG003	GO:0016021
AC195980.2_FG004	GO:0003676
AC195980.2_FG004	GO:0008270
AC195982.3_FG005	GO:0003676
AC195982.3_FG005	GO:0008270
AC195992.3_FG002	GO:0006508
AC195992.3_FG002	GO:0008235
AC196025.3_FG011	GO:0005524
AC196025.3_FG011	GO:0008152
AC196025.3_FG011	GO:0016301
AC196036.2_FG003	GO:0003824
AC196036.2_FG003	GO:0005975
AC196036.2_FG003	GO:0030246
AC196066.3_FG003	GO:0042309
AC196066.3_FG003	GO:0050825
AC196066.3_FG003	GO:0050826
AC196090.3_FG006	GO:0004252
AC196090.3_FG006	GO:0006508
AC196090.3_FG006	GO:0042802
AC196090.3_FG006	GO:0043086
AC196106.2_FG001	GO:0003723
AC196106.2_FG001	GO:0003968
AC196106.2_FG001	GO:0006350
AC196106.2_FG001	GO:0019079
AC196159.3_FG001	GO:0003824
AC196170.2_FG003	GO:0003677
AC196170.2_FG003	GO:0003700
AC196170.2_FG003	GO:0006355
AC196183.3_FG002	GO:0004672
AC196183.3_FG002	GO:0005524
AC196183.3_FG002	GO:0006468
AC196185.3_FG001	GO:0005515
AC196213.3_FG001	GO:0000786
AC196213.3_FG001	GO:0003677
AC196213.3_FG001	GO:0005634
AC196213.3_FG001	GO:0006334
AC196264.3_FG001	GO:0004952
AC196264.3_FG001	GO:0007186
AC196264.3_FG001	GO:0016021
AC196264.3_FG002	GO:0008152
AC196266.3_FG008	GO:0003723
AC196266.3_FG008	GO:0016779
AC196266.3_FG008	GO:0031123
AC196278.2_FG003	GO:0003676
AC196278.2_FG004	GO:0003676
AC196278.2_FG004	GO:0003887
AC196278.2_FG004	GO:0006260
AC196278.2_FG005	GO:0003723
AC196278.2_FG005	GO:0003968
AC196278.2_FG005	GO:0006350
AC196278.2_FG005	GO:0019079
AC196293.3_FG001	GO:0003676
AC196293.3_FG001	GO:0003677
AC196293.3_FG001	GO:0008270
AC196294.3_FG005	GO:0003700
AC196294.3_FG005	GO:0005634
AC196294.3_FG005	GO:0006355
AC196412.3_FG001	GO:0006519
AC196412.3_FG001	GO:0016831
AC196412.3_FG001	GO:0019752
AC196412.3_FG001	GO:0030170
AC196417.3_FG008	GO:0006952
AC196437.3_FG001	GO:0003735
AC196437.3_FG001	GO:0005622
AC196437.3_FG001	GO:0005840
AC196437.3_FG001	GO:0006412
AC196458.3_FG002	GO:0003676
AC196475.3_FG004	GO:0008168
AC196475.3_FG004	GO:0008171
AC196475.3_FG004	GO:0046983
AC196475.3_FG005	GO:0003677
AC196475.3_FG005	GO:0045449
AC196478.2_FG003	GO:0042309
AC196478.2_FG003	GO:0050825
AC196478.2_FG003	GO:0050826
AC196488.3_FG001	GO:0003676
AC196488.3_FG001	GO:0008270
AC196489.3_FG002	GO:0003735
AC196489.3_FG002	GO:0005840
AC196489.3_FG002	GO:0006412
AC196642.4_FG006	GO:0003676
AC196642.4_FG006	GO:0003677
AC196642.4_FG006	GO:0008270
AC196688.3_FG001	GO:0008270
AC196709.3_FG001	GO:0004938
AC196709.3_FG001	GO:0007186
AC196709.3_FG001	GO:0016021
AC196779.3_FG003	GO:0003993
AC196793.2_FG002	GO:0005215
AC196793.2_FG002	GO:0006810
AC196793.2_FG002	GO:0016020
AC196956.3_FG002	GO:0004952
AC196956.3_FG002	GO:0007186
