Gene	ck_rep1	ck_rep2	ck_rep3	trt_rep1	trt_rep2	trt_rep3	ck_rep1.RPKM	ck_rep2.RPKM	ck_rep3.RPKM	trt_rep1.RPKM	trt_rep2.RPKM	trt_rep3.RPKM	log2FC	pval	qval	ck.mean	trt.mean
AC177897.2_FG002	40	25	32	123	89	119	2.625	1.556	2.061	8.831	5.913	7.158	1.81835335882659	5.44515710477873e-06	0.000335838942410768	31.9	84.4
AC177899.2_FG009	49	60	61	29	44	34	1.665	1.933	2.034	1.078	1.513	1.059	-0.643115339716774	0.173109433734582	0.707946767314259	55.6	46.8
AC177908.3_FG002	328	426	338	290	396	387	9.874	12.16	9.985	9.55	12.067	10.677	0.00865319226195521	0.968604041529453	0.995570884220992	356.3	331.1
AC177922.2_FG002	44	51	44	19	44	46	5.106	5.612	5.011	2.412	5.169	4.892	-0.397366187829381	0.442006197128104	0.88153170954505	45.4	32.7
AC177924.2_FG003	26	32	18	345	32	55	5.577	6.508	3.789	80.945	6.948	10.811	1.810532433813	0.00797490459126299	0.132411418806069	24.7	200.5
AC177936.6_FG008	273	286	221	258	293	236	39.747	39.484	31.576	41.089	43.182	31.489	0.0544004711436952	0.820471901399716	0.982140382944758	254.8	254.5
AC182482.3_FG003	337	353	431	420	460	449	14.666	14.567	18.407	19.994	20.265	17.908	0.290129968451535	0.214744756203752	0.753099773108243	367.6	450.1
AC182617.3_FG001	654	718	725	577	629	579	44.382	46.202	48.282	42.831	43.209	36.009	-0.194143733558947	0.345795727888083	0.840128096224745	686.4	685.2
AC182838.3_FG006	79	84	88	42	90	109	15.305	15.431	16.731	8.901	17.65	19.353	-0.115307337791818	0.772719418645048	0.970073364393675	82.2	67.6
AC183315.4_FG006	73	65	102	66	83	126	6.047	5.106	8.292	5.98	6.96	9.565	0.208676911041916	0.563198293420519	0.921176034650392	78.9	88
AC183319.3_FG001	27	24	30	96	19	34	3.728	3.142	4.065	14.498	2.655	4.302	0.607324988183211	0.33782770606403	0.835682079482211	26.6	68.4
AC183412.5_FG005	122	104	170	97	98	133	2.775	2.243	3.795	2.414	2.257	2.773	-0.222560199546945	0.485537856525709	0.898990945390031	130.3	139.4
AC183509.1_FG001	18	20	25	13	12	23	1.716	1.808	2.339	1.356	1.158	2.009	-0.400299997794644	0.567713304628079	0.921570248452154	20.7	19.8
AC183888.4_FG006	108	93	83	91	129	95	12.355	10.088	9.318	11.387	14.938	9.96	0.179192153274708	0.607870939913082	0.934433975306772	93	92.3
AC183932.3_FG007	13	29	19	26	23	25	0.455	0.962	0.652	0.994	0.814	0.801	0.377333824126623	0.576509366779508	0.925879532428827	19.8	24
AC183950.2_FG004	11	5	6	8	16	8	0.506	0.218	0.271	0.403	0.745	0.337	0.570135433581564	0.584855171517773	0.928248505881929	7.2	7.5
AC183950.2_FG005	42	39	59	26	49	54	2.063	1.817	2.844	1.397	2.437	2.431	-0.121379158511823	0.80483262376927	0.98007024495314	46	44.1
AC184130.4_FG012	46	65	31	34	77	42	3.036	4.068	2.008	2.455	5.144	2.54	0.124463543697577	0.788202099588536	0.975313659778673	46.1	34.5
AC184133.3_FG001	91	0	0	23	0	2	11.041	0	0	3.052	0	0.222	-0.607523650767289	0.66154038153649	0.946183252866199	30.3	12.8
AC184169.3_FG001	104	144	119	75	106	139	12.187	16.001	13.685	9.614	12.574	14.928	-0.189880830393815	0.562805037677236	0.921176034650392	119.8	101.5
AC184170.4_FG002	27	37	27	19	37	37	3.003	3.902	2.947	2.311	4.166	3.771	0.0276735342250983	0.960896609217362	0.995472653838152	29.7	24.1
AC184788.2_FG001	13	7	14	12	20	20	1.268	0.647	1.34	1.28	1.974	1.787	0.6600550519392	0.426650434427936	0.874247855223925	11.2	13.7
AC184831.3_FG003	9	3	11	13	4	8	0.733	0.232	0.879	1.158	0.33	0.597	0.185227418181865	0.861277088408578	0.986564052919362	7.6	12.8
AC185226.4_FG001	918	988	895	642	939	884	23.713	24.2	22.688	18.14	24.553	20.927	-0.163831909769415	0.3979609568705	0.863942595704423	916.1	806.9
AC185276.2_FG004	107	126	176	67	150	108	12.299	13.733	19.853	8.424	17.453	11.377	-0.336657852574386	0.353063834062812	0.844770597063267	134.2	125.8
AC185300.4_FG002	81	50	69	113	65	97	5.42	3.173	4.531	8.271	4.403	5.949	0.48942090534685	0.183734528009472	0.721828622062975	65.8	97.5
AC185305.3_FG003	41	40	45	44	19	27	12.312	11.39	13.261	14.453	5.775	7.43	-0.52174376199462	0.351768855020766	0.843895751232041	41.3	47.1
AC185415.3_FG005	162	157	166	152	166	166	7.926	7.284	7.97	8.135	8.221	7.443	0.0338510349893699	0.904370129031675	0.990947611211351	158.9	167.9
AC185422.3_FG005	12	14	9	5	6	16	1.158	1.281	0.852	0.528	0.586	1.415	-0.500278998077422	0.616735378464272	0.935691547682536	11.4	7.3
AC185466.3_FG001	48	44	41	48	62	102	5.708	4.962	4.785	6.244	7.464	11.117	0.645280021678024	0.154878107882038	0.684644802370113	43.5	47.3
AC185471.3_FG005	45	48	62	22	51	53	4.169	4.216	5.636	2.229	4.782	4.499	-0.339384980959074	0.487014918241403	0.899336320109795	50.9	43.4
AC185588.2_FG002	46	37	44	57	41	35	4.847	3.697	4.55	6.569	4.373	3.38	0.0853878839942131	0.862444299882783	0.986564052919362	41.7	53.8
AC186164.3_FG001	11	17	22	5	11	18	1.573	2.305	3.087	0.782	1.592	2.359	-0.627445840758558	0.439255764436992	0.880101349349082	16.4	13.9
AC186166.3_FG008	114	109	92	93	76	111	11.654	10.566	9.229	10.399	7.864	10.399	-0.141792892596903	0.682749488514743	0.953622470204254	103	97.9
AC186512.3_FG007	283	173	335	266	125	279	21.048	12.201	24.451	21.64	9.411	19.017	-0.233389134487073	0.367754423088982	0.851367239141505	260.9	316.3
AC186782.4_FG003	10	10	7	22	10	12	0.599	0.568	0.412	1.442	0.606	0.659	0.686921231117495	0.434440239783552	0.87808355914047	8.8	15.7
AC187090.3_FG011	12	12	3	8	19	12	0.663	0.629	0.163	0.484	1.063	0.608	0.684169969016063	0.484783298740905	0.898694034653742	8.8	6
AC187098.4_FG011	235	250	202	186	187	215	10.209	10.298	8.611	8.838	8.223	8.559	-0.184378418789627	0.477603778048995	0.895581616194508	224.5	204.9
AC187157.4_FG002	113	107	84	147	100	117	5.715	5.131	4.169	8.132	5.12	5.423	0.293038226801739	0.376216116860514	0.853382136188248	99.4	123.9
AC187157.4_FG005	159	147	150	41	94	121	4.447	3.898	4.117	1.254	2.661	3.101	-0.909371078689321	0.0198842536657183	0.248110448296212	149.4	98.3
AC187207.3_FG006	13	9	5	2	8	5	0.56	0.367	0.211	0.094	0.349	0.197	-0.845119057172118	0.488473168853106	0.900289918949143	8.8	3.6
AC187263.4_FG001	195	197	266	104	81	234	25.459	24.389	34.081	14.853	10.705	27.998	-0.743318687476411	0.016765681380946	0.222532555732942	216	191.6
AC187279.3_FG003	41	43	27	18	32	32	9.036	8.986	5.84	4.339	7.139	6.463	-0.412613875738344	0.472122995314142	0.893429918213282	36.2	23.6
AC187551.3_FG002	175	171	199	175	142	157	6.589	6.105	7.353	7.208	5.412	5.418	-0.165519858779747	0.568881655711753	0.92170945771679	178.7	197.3
AC187567.4_FG004	19	23	9	8	15	13	3.063	3.516	1.424	1.411	2.448	1.921	-0.414762162401805	0.614717099411641	0.935369291622919	16.6	9
AC187879.3_FG001	38	47	42	16	32	23	3.772	4.424	4.092	1.737	3.216	2.092	-0.844771297163512	0.125626066726095	0.640173964185493	41.5	30
AC188023.3_FG005	177	139	154	459	120	208	14.612	10.881	12.476	41.448	10.028	15.736	0.575488659332033	0.113967684306594	0.614153708415047	154.2	332.3
AC188296.3_FG004	32	22	42	33	42	32	5.125	3.341	6.601	5.781	6.809	4.697	0.225132903027841	0.697536274523076	0.956037489302552	31.7	39.5
AC188710.4_FG006	60	58	70	34	54	52	0.872	0.799	0.998	0.54	0.794	0.693	-0.410283491527822	0.352897993492433	0.844770597063267	61.7	54.1
AC188838.3_FG005	7	8	15	43	6	9	0.309	0.335	0.65	2.077	0.268	0.364	0.489520708995247	0.638717194477697	0.939682536325241	9.9	31.4
AC189750.4_FG004	65	134	57	81	99	174	3.026	5.916	2.604	4.125	4.666	7.424	0.527485542721729	0.230847353310674	0.770441983151002	82.8	73.7
AC189792.3_FG005	13	12	19	11	14	19	1.546	1.353	2.217	1.431	1.685	2.071	0.0292370064542212	0.969908732519692	0.995570884220992	14.5	15.7
AC189879.3_FG003	510	523	474	274	479	397	12.438	12.095	11.345	7.31	11.826	8.873	-0.386075826573703	0.103608428191261	0.590136167663309	493	390.7
AC190526.3_FG004	16	38	34	14	26	49	1.866	4.202	3.891	1.786	3.069	5.237	-0.0280124255834426	0.962156211243787	0.995472653838152	28.7	24.9
AC190544.2_FG004	10	14	19	16	14	20	3.291	4.369	6.136	5.76	4.664	6.032	0.27849283097575	0.716649250152136	0.963093332371601	14.1	18.4
AC190590.3_FG001	29	23	23	17	13	28	3.981	2.994	3.098	2.553	1.806	3.523	-0.390722832191439	0.555171292681655	0.920513919529293	24.6	21
AC190609.3_FG002	1311	2098	1077	1317	2377	1649	149.498	226.856	120.523	164.277	274.383	172.329	0.304665760214569	0.0918037740364676	0.562923015475628	1456.3	1273.2
AC190609.3_FG003	44	61	41	75	70	69	4.019	5.283	3.675	7.494	6.472	5.776	0.60850379416156	0.15113280770279	0.680337432850102	47.6	62.3
AC190609.3_FG004	147	181	149	100	143	133	5.081	5.932	5.054	3.781	5.004	4.213	-0.314527503064948	0.283577991731014	0.807677708729092	155.7	130.5
AC190614.3_FG004	14	15	9	3	5	13	2.051	2.083	1.294	0.481	0.741	1.745	-1.02201571740977	0.339544570234878	0.836558817223692	12.4	6.2
AC190623.3_FG001	600	482	746	4845	375	945	63.684	48.511	77.704	562.514	40.291	91.921	0.946962771471817	0.35701829349115	0.846291823223878	601.4	3064.7
AC190628.4_FG007	1963	2428	1894	1113	2158	1964	53.105	62.284	50.283	32.936	59.097	48.692	-0.272699945529428	0.176631152039401	0.713578166861446	2051.1	1571.2
AC190743.3_FG012	109	68	113	43	75	80	32.195	19.045	32.754	13.893	22.424	21.655	-0.527017022623824	0.214198837601083	0.75243271905552	95.6	80.8
AC190750.2_FG014	132	139	139	131	160	110	6.419	6.41	6.633	6.968	7.876	4.902	-0.00789830391668023	0.980344505020158	0.996557379962962	134.2	142.7
AC190788.2_FG004	14	8	6	2	0	14	2.002	1.085	0.842	0.313	0	1.835	-1.97302220482171	0.245806701343639	0.782359651583475	9.2	4.1
AC190788.2_FG005	33	42	42	30	30	41	4.691	5.661	5.859	4.665	4.317	5.341	-0.182218918137014	0.723318876670661	0.964697764225647	38.3	37.8
AC190792.2_FG006	13	4	6	12	5	4	1.561	0.456	0.707	1.577	0.608	0.44	-0.0839736002648133	0.938182176783377	0.99448537579172	7.6	9.7
AC190882.3_FG003	19	35	32	16	43	16	5.499	9.606	9.089	5.066	12.598	4.244	-0.263225480171264	0.68180224743678	0.95346095514488	28	25
AC190909.3_FG004	662	714	706	284	496	519	29.95	30.63	31.344	14.054	22.715	21.518	-0.689135097795859	0.00233406024514356	0.0543345285989983	681.4	513
AC190922.3_FG007	36	33	43	19	57	143	5.273	4.584	6.181	3.044	8.452	19.197	0.624235188503238	0.277969288608176	0.803116512098414	36.8	32.2
AC190925.2_FG002	10	12	15	24	12	24	1.501	1.708	2.21	3.942	1.824	3.302	0.688321198490329	0.373794557354229	0.853382136188248	12.1	20.9
AC190985.3_FG006	15	14	23	12	18	12	1.247	1.103	1.876	1.091	1.515	0.914	-0.261374728184326	0.740719500189734	0.966578341441842	17.1	18.2
AC190999.2_FG004	135	209	134	65	165	92	2.76	4.052	2.689	1.454	3.415	1.724	-0.599517181467591	0.0614184342502256	0.471306801741586	155.5	103.5
AC191009.3_FG004	115	99	131	286	137	223	25.115	20.501	28.076	68.322	30.287	44.632	0.890746245469837	0.00549240522471693	0.101185975150487	113.3	224.7
AC191069.3_FG004	48	88	64	103	115	78	4.921	8.554	6.439	11.55	11.934	7.328	0.623933365033869	0.118612109503603	0.623757889111044	65.1	89.4
AC191097.3_FG007	36	19	15	104	12	22	3.728	1.866	1.524	11.78	1.258	2.088	0.573465352186501	0.374688815402482	0.853382136188248	23	65.3
AC191113.2_FG002	980	1112	982	703	930	1009	35.725	38.438	35.13	28.032	34.318	33.708	-0.194418149078015	0.296682321435375	0.812819431724772	1004.8	884.5
AC191246.3_FG006	49	78	43	29	53	54	1.933	2.918	1.665	1.251	2.116	1.952	-0.289362568143346	0.533445535915113	0.912637525645417	55.2	37.7
AC191251.3_FG005	68	85	81	47	43	63	3.744	4.438	4.376	2.831	2.396	3.179	-0.587466406086278	0.151777815424887	0.680911382594724	76.5	66.9
AC191283.3_FG004	670	762	601	192	539	376	50.774	54.757	44.696	15.916	41.348	26.113	-0.946457250653915	0.00072737650321336	0.0214684843867798	663.9	409.1
AC191317.3_FG009	18	34	41	24	32	32	2.443	4.376	5.461	3.563	4.396	3.98	0.0128039442800161	0.982382450548878	0.996765717599446	30.4	34
AC191421.3_FG001	109	99	109	89	101	85	17.114	14.74	16.795	15.286	16.053	12.231	-0.169029134678092	0.62549714754927	0.937337168752527	103.9	104.3
AC191575.2_FG001	41	59	19	38	58	39	2.137	2.915	0.972	2.166	3.06	1.863	0.31996557909026	0.527137225058484	0.91025818602803	38.5	30.7
AC191601.1_FG003	23	20	15	11	17	16	0.999	0.824	0.639	0.523	0.748	0.637	-0.360353523689382	0.626108499751555	0.937739599054627	19	13.7
AC191686.3_FG002	27	36	30	11	25	36	4.054	5.125	4.42	1.807	3.8	4.954	-0.456888059980219	0.462965770844162	0.888872035171556	30.4	21.2
AC191771.3_FG008	74	92	88	109	119	133	13.675	16.121	15.958	22.033	22.26	22.524	0.545231077100764	0.102077377865442	0.586895570168556	83	104.8
AC191804.4_FG002	12	10	12	4	9	12	0.836	0.661	0.821	0.305	0.635	0.767	-0.509335767327267	0.60052439170323	0.93190907414797	11.2	8.3
AC192244.3_FG001	225	180	236	402	172	752	31.005	23.52	31.914	60.595	23.992	94.967	0.865432085862323	0.00799315524735345	0.132617430299109	210.6	341.9
AC192244.3_FG007	170	185	135	368	195	180	15.07	15.55	11.744	35.683	17.498	14.623	0.575047930268601	0.0716196344060571	0.506402131499775	160	272.2
AC192362.3_FG002	63	59	69	62	72	74	9.172	8.145	9.859	9.874	10.611	9.874	0.158860224932383	0.688634651331348	0.955067531993424	62.6	69.1
AC192362.3_FG003	121	165	161	105	137	125	6.576	8.504	8.587	6.242	7.537	6.226	-0.242999772131914	0.425558651886834	0.873915649594336	146.1	139.3
AC192367.2_FG002	11	9	8	22	15	18	1.493	1.158	1.066	3.266	2.061	2.239	1.00908313891163	0.207891913110911	0.749437813991329	9.2	16.2
AC192372.3_FG003	43	20	27	18	11	28	8.905	3.927	5.487	4.078	2.306	5.314	-0.645366162558893	0.316379585776288	0.82172555560785	29.7	23.6
AC192451.3_FG001	1032	883	899	947	688	901	61.064	49.542	52.202	61.293	41.208	48.858	-0.121847500710215	0.521963100430049	0.908407951397444	922.4	978.2
AC193324.3_FG002	23	31	19	24	43	42	0.46	0.588	0.373	0.525	0.871	0.77	0.598670525652756	0.296393263342498	0.812819431724772	23.8	22.9
AC193353.3_FG002	263	235	269	215	228	286	20.921	17.726	20.999	18.708	18.359	20.849	-0.0441047751359122	0.856451038572185	0.986143933769931	251.6	254.8
AC193379.3_FG001	147	136	157	81	149	164	3.603	3.161	3.777	2.172	3.697	3.684	-0.177179665918838	0.590727041769896	0.929982150270876	144.3	124
AC193402.3_FG004	495	589	548	180	506	454	23.045	26.002	25.037	9.167	23.847	19.37	-0.601986566459187	0.0313654245945776	0.325812833877862	533.6	375.8
AC193499.3_FG007	6	3	11	9	3	30	0.751	0.356	1.351	1.232	0.38	3.44	0.791957555001793	0.424281404499684	0.873001185987714	6.6	10.5
AC193632.2_FG002	139	118	167	131	112	273	5.465	4.399	6.444	5.634	4.458	9.837	0.226658049454143	0.453255100376471	0.884516653713429	139.4	156.8
AC193658.3_FG001	13	10	12	11	16	20	2.096	1.529	1.899	1.94	2.611	2.955	0.432917927594556	0.594344399633743	0.930779774258127	11.5	12.1
AC193754.3_FG008	120	164	119	59	83	99	4.239	5.494	4.126	2.28	2.968	3.205	-0.717969359003421	0.0353039720398925	0.349452356471627	131.4	92.7
AC193786.3_FG005	123	57	4	33	20	18	11.915	5.236	0.38	3.497	1.961	1.598	-0.636866561382927	0.410442862550332	0.868952217387675	60.2	20.3
AC194005.3_FG004	13	12	3	6	10	2	1.531	1.34	0.347	0.773	1.192	0.216	-0.60259372997004	0.580790794341163	0.926925891646772	9.1	4.8
AC194022.3_FG013	59	42	62	1321	48	133	15.748	10.63	16.241	385.699	12.969	32.534	1.80521508393542	0.157846287383666	0.688306855859188	53.6	764.4
AC194045.3_FG001	13	17	7	5	12	7	2.055	2.548	1.086	0.864	1.92	1.014	-0.584030108374656	0.53739859566551	0.913916532125896	12	6.3
AC194056.3_FG008	2	4	5	15	6	9	0.528	1.001	1.295	4.331	1.603	2.177	1.43029788408546	0.2420863949511	0.779203094369224	3.6	10.8
AC194157.3_FG001	16	24	16	8	26	25	5.652	8.04	5.547	3.091	9.298	8.094	-0.0103938282493208	0.988597234383594	0.998179393792332	18.2	12.5
AC194176.3_FG002	7	5	4	9	6	8	0.854	0.578	0.479	1.201	0.741	0.894	0.577955658313559	0.606383524684642	0.934170668804609	5.2	7
AC194264.3_FG006	193	196	209	89	210	179	19.646	18.918	20.878	9.91	21.639	16.698	-0.367110047071647	0.25564650551039	0.789304961410628	195.9	154.6
AC194272.3_FG003	71	51	67	57	55	60	12.729	8.67	11.787	11.178	9.981	9.858	-0.086854387829836	0.834369474049794	0.983815618646733	62.1	65.4
AC194341.4_FG002	309	319	355	918	255	409	60.351	59.078	68.041	196.122	50.415	73.207	0.511540167886661	0.165320843616539	0.698229845099476	322.1	688.2
AC194341.4_FG004	38	31	28	71	112	157	1.84	1.424	1.331	3.762	5.491	6.969	1.78653936684618	7.05057650138048e-05	0.00304981195422627	31.8	53.5
AC194389.3_FG001	269	256	287	120	271	231	22.03	19.88	23.066	10.75	22.466	17.337	-0.421081086325846	0.168498263223295	0.703821184316041	266.2	211.1
AC194405.3_FG021	30	23	13	14	18	12	0.96	0.698	0.408	0.49	0.583	0.352	-0.490300510609364	0.492033559018886	0.9008833152051	21.6	14.3
AC194425.3_FG005	21	21	29	98	15	24	2.132	2.021	2.889	10.881	1.541	2.233	0.512602012228992	0.486031222927533	0.899132012942067	23.3	69
AC194485.3_FG002	68	61	61	73	43	42	9.782	8.321	8.611	11.487	6.261	5.537	-0.269105706841805	0.542626296286323	0.915438022042518	62.3	71.2
AC194824.2_FG005	25	12	13	19	9	9	1.589	0.723	0.811	1.321	0.579	0.524	-0.403227793763017	0.605669306419045	0.934006424725395	16.5	17.1
AC194878.3_FG001	102	125	96	220	53	93	13.689	15.907	12.644	32.297	7.2	11.438	-0.0122025951140721	0.979765075575518	0.996557379962962	105.4	170.4
AC194878.3_FG002	63	48	48	130	28	58	8.455	6.108	6.322	19.084	3.804	7.134	0.244913287293673	0.624118512760248	0.937189406822319	52.1	96.3
AC194914.3_FG002	23	17	31	56	5	24	2.594	1.818	3.431	6.909	0.571	2.481	-0.167740679906744	0.83014565347595	0.983252508998565	23.4	46.7
AC194937.3_FG004	109	87	82	48	72	58	10.688	8.089	7.89	5.148	7.146	5.212	-0.611385161076981	0.123338502196388	0.635508000671271	91.1	67.9
AC194965.4_FG001	226	215	276	228	227	305	9.661	8.715	11.578	10.661	9.822	11.948	0.115563892034859	0.636363044856304	0.939682536325241	235.3	265.5
AC194965.4_FG004	58	62	76	100	71	87	9.676	9.808	12.442	18.248	11.99	13.301	0.428691630921096	0.281451057285591	0.805730638260805	64.3	93.8
AC194970.5_FG001	359	305	524	668	288	556	23.436	18.88	33.569	47.7	19.031	33.263	0.336107305535262	0.231765839359876	0.770637248612417	391.1	634.6
AC194970.5_FG002	6	5	6	23	0	15	0.455	0.359	0.446	1.907	0	1.042	0.389242382136377	0.788827574977211	0.975313659778673	5.6	15.8
AC194970.5_FG004	399	408	360	226	424	374	13.276	12.873	11.755	8.225	14.281	11.404	-0.194786370460995	0.445979281985239	0.882429489163641	381.7	306.7
AC194970.5_FG005	196	208	228	215	181	235	13.648	13.734	15.58	16.376	12.758	14.996	0.0298182295381235	0.910345595600569	0.99198597827266	207	234.1
AC194970.5_FG009	153	112	99	182	169	161	7.673	5.326	4.872	9.984	8.58	7.4	0.551747391353569	0.0594541991561949	0.464114844988917	119.3	150.9
AC194974.3_FG005	111	112	92	86	98	122	2.699	2.582	2.195	2.287	2.412	2.719	-0.0128672093761383	0.969744919241051	0.995570884220992	103	94
AC195154.3_FG004	374	354	376	324	395	372	7.601	6.822	7.499	7.203	8.126	6.929	0.0164442281274908	0.94224940708568	0.994825904484467	361.8	369.1
AC195172.3_FG001	410	405	326	146	290	304	20.52	19.22	16.011	7.993	14.692	13.943	-0.644939570264997	0.0280920112715478	0.304973733218599	373	245.1
AC195331.3_FG008	4	1	0	60	0	2	1.55	0.367	0	25.43	0	0.71	2.79444070926659	0.0890645064195559	0.557069847289292	1.6	33.3
AC195340.3_FG001	4470	5881	4575	2303	5248	4378	238.1	297.04	239.147	134.185	282.971	213.714	-0.355502155286303	0.0817918513094049	0.539840253583261	4869.2	3581.4
AC195340.3_FG002	658	671	718	1241	724	896	70.568	68.236	75.566	145.583	78.599	88.063	0.485093983371018	0.0466959825275318	0.408935072321052	670.6	1050.2
AC195340.3_FG004	400	338	507	269	300	498	8.37	6.707	10.412	6.157	6.355	9.55	-0.218096298737313	0.32925722905285	0.82823355068298	409.4	404.5
AC195347.4_FG004	85	83	125	217	110	126	4.219	3.906	6.089	11.782	5.527	5.731	0.625646308266241	0.113929003207766	0.614153708415047	96.3	183.4
AC195351.3_FG003	38	84	82	62	81	91	3.511	7.359	7.435	6.266	7.576	7.706	0.29094503705804	0.475253402350414	0.894027666898002	66.5	75.7
AC195587.4_FG004	61	46	79	48	58	87	1.116	0.798	1.418	0.961	1.074	1.459	0.0785310029138728	0.849294886864586	0.985251522983159	61.3	66.4
AC195785.3_FG004	47	57	49	52	47	77	1.077	1.239	1.102	1.304	1.091	1.618	0.213283078278222	0.630250015204626	0.93839015056342	50	53.5
AC195796.3_FG001	1	0	1	18	5	18	0.156	0	0.153	3.071	0.79	2.573	4.51958555764984	0.00242022674269607	0.0557684125674849	0.7	10.5
AC195860.3_FG005	9	12	7	9	3	6	2.059	2.603	1.572	2.252	0.695	1.258	-0.661713655092853	0.553706619652129	0.920000215727059	9.1	8.5
AC195860.3_FG006	101	128	65	188	144	103	5.669	6.813	3.58	11.543	8.182	5.298	0.615389630628241	0.0672634676598011	0.492954125112853	95.6	137.1
AC195864.3_FG017	21	30	28	14	25	41	0.912	1.236	1.194	0.665	1.099	1.632	-0.0477414242674	0.937825156060523	0.994471417872677	25.8	21.9
AC195874.2_FG002	625	644	672	597	638	757	52.868	51.655	55.783	55.239	54.629	58.683	0.0685431717006273	0.721356284530799	0.964166958963882	635.7	669.6
AC195914.2_FG003	5	8	2	12	13	11	0.272	0.412	0.107	0.713	0.715	0.548	1.45543110219123	0.170555474130964	0.706047104716509	4.8	7.7
AC195954.3_FG001	15	10	18	8	18	16	2.502	1.582	2.947	1.46	3.04	2.446	-0.0374463503943326	0.964369007917413	0.995472653838152	14.2	13.5
AC195980.2_FG004	6	6	4	28	26	50	0.202	0.191	0.132	1.03	0.886	1.542	2.68271889497134	0.000598227345969476	0.0183238408521851	5.2	17.6
AC195995.3_FG008	5	23	8	12	6	8	0.589	2.568	0.925	1.546	0.715	0.863	-0.205381973875054	0.850912085680542	0.985474807222884	11.6	10.7
AC196043.3_FG005	163	136	150	139	77	122	23.308	18.44	21.049	21.742	11.146	15.988	-0.406486690676545	0.202638194884233	0.743858824080128	147.3	152.7
AC196059.3_FG003	530	560	646	895	349	639	53.497	53.598	63.989	98.818	35.659	59.11	0.0560825584594079	0.852419386911872	0.98563321431835	569	822
AC196066.3_FG003	351	349	346	140	287	412	37.146	35.022	35.934	16.207	30.745	39.958	-0.403330291423993	0.189331888499157	0.729273943895182	342.5	251.9
AC196110.4_FG004	18	35	63	61	23	175	2.737	5.046	9.4	10.145	3.54	24.385	0.94871006550084	0.0932211837584761	0.564857068493157	38.1	65.6
AC196156.3_FG003	362	386	404	311	434	483	92.514	93.541	101.322	86.94	112.276	113.123	0.108053143608646	0.623791637786294	0.937059465555662	377.2	376
AC196158.3_FG002	306	159	143	211	80	197	17.056	8.404	7.822	12.865	4.514	10.063	-0.310480359641714	0.347389489565671	0.840876394052503	199.8	189.1
AC196171.6_FG002	10	6	7	7	9	6	0.793	0.451	0.545	0.607	0.722	0.436	-0.0147961934464904	0.988863805433198	0.998179393792332	7.6	7.4
AC196278.2_FG004	27	28	16	5	23	13	2.214	2.177	1.287	0.448	1.909	0.977	-0.901277640657177	0.257513838173392	0.790374975266646	23.1	10.8
AC196426.3_FG007	1690	1953	1595	1262	2002	1970	54.495	59.715	50.473	44.513	65.348	58.216	0.0116024581649841	0.950905802460978	0.995294820688466	1710.8	1503.4
AC196431.2_FG001	14	11	7	10	9	23	2.213	1.649	1.086	1.729	1.44	3.331	0.341217592308086	0.712042853355857	0.961365204725579	10.5	9.1
AC196465.3_FG002	22	25	22	24	27	26	2.529	2.725	2.482	3.018	3.142	2.739	0.196844336387788	0.7468093303174	0.966811114940347	22.6	24.4
AC196465.3_FG006	228	191	170	103	221	156	7.825	6.216	5.725	3.867	7.677	4.906	-0.308927012504995	0.357319290835055	0.846610203478108	192.9	142.7
AC196475.3_FG004	1143	973	1360	1427	663	1332	75.228	60.724	87.841	102.735	44.172	80.342	-0.0490065135310028	0.833341534449888	0.983815618646733	1142.3	1476.7
AC196475.3_FG005	1268	1318	1158	1092	1384	1400	48.046	47.355	43.06	45.261	53.085	48.615	0.0809559298028636	0.652544551553096	0.943548043968163	1224.4	1189.1
AC196488.3_FG007	9	10	8	5	12	15	0.612	0.645	0.534	0.372	0.827	0.936	0.171080277324942	0.86016995315099	0.986564052919362	8.8	6.8
AC196489.3_FG002	246	357	279	740	285	256	35.387	48.696	39.386	116.44	41.5	33.749	0.399562692079103	0.310574844696753	0.819248869741952	287.6	551.2
AC196637.2_FG002	7	5	7	11	8	6	0.323	0.219	0.317	0.555	0.373	0.254	0.414588586983632	0.700487183333222	0.956731110850531	6.2	9.6
AC196719.3_FG002	106	143	114	50	136	84	20.536	26.27	21.674	10.596	26.671	14.914	-0.48271583159106	0.182336698573632	0.719860082064369	118.4	85.1
AC196779.3_FG003	2	5	2	14	14	10	0.16	0.38	0.157	1.226	1.135	0.734	2.20781324582629	0.0519107173339432	0.433327528991728	2.9	8.8
AC196956.3_FG003	27	43	40	26	34	22	1.859	2.807	2.702	1.958	2.369	1.388	-0.380278679530864	0.503502995677394	0.9036694757362	35.9	34.6
AC196984.3_FG001	3	8	10	3	5	9	0.312	0.789	1.021	0.341	0.526	0.858	-0.260264647944258	0.822816281387788	0.982140382944758	6.9	6.7
AC197013.3_FG003	82	93	81	111	112	92	19.898	21.399	19.289	29.463	27.511	20.459	0.335195540389055	0.336130020900233	0.833701823004165	83.7	102.4
AC197029.3_FG003	25	141	13	20	132	24	2.107	11.27	1.075	1.844	11.263	1.854	0.160927891513649	0.73037802149568	0.965010248798736	56.9	17.6
AC197047.3_FG001	72	71	90	34	79	68	9.299	8.695	11.407	4.803	10.329	8.049	-0.397263821840013	0.356220978200407	0.846020054501828	76.5	64.2
